tweet,polarity,subjectivity
"['yep', ',', 'this', 'happened', '.']",0.0,0.0
"['at', 'the', 'end', 'of', 'the', 'day', 'not', 'getting', 'the', 'ball', ',', 'scoring', 'the', 'winning', 'touchdown', 'and', 'being', 'mvp', ""i'm"", 'most', 'deprived', 'of', 'the', 'interview', '.']",0.5,0.625
"['tuve', 'pesadillas', 'con', 'el', 'playcall', 'del', 'la', 'ltima', 'jugada', 'de', 'seattle', '...', 'perdnalos', 'marshawn', 'lynch', ',', 'no', 'saban', 'lo', 'que', 'hacan', '.']",0.0,0.0
"['warren', 'sapp', 'should', 'of', 'handed', 'off', 'to', 'marshawn', 'lynch', 'to', 'punch', 'it', 'in', 'too', '.']",0.0,0.0
"['most-mentioned', 'players', 'on', 'twitter', ':', 'marshawn', 'lynch', '-', 'russell', 'wilson', '-', 'chris', 'matthews', '-']",0.0,0.0
"['key', '&', 'peele', 'super', 'bowl', 'special', '-', 'marshawn', 'lynch', 'and', 'richard', ""sherman's"", 'joint', 'press', 'conference']",0.23015873015873015,0.746031746031746
[],0.0,0.0
"['i', ""don't"", 'know', 'about', 'you', ',', 'but', 'if', 'god', 'decided', 'marshawn', 'lynch', ""wasn't"", 'needed', 'from', 'a', 'yard', 'out', ',', 'then', ""he's"", 'a', 'shit', 'football', 'coach', 'imo', '.']",-0.2,0.8
"['commentary', ':', 'seahawks', 'give', 'marshawn', 'lynch', 'reason', 'to', 'be', 'silent']",0.0,0.1
"['photo', ':', 'i', '...']",0.0,0.0
"[':', 'marshawn', 'lynch', 'be', 'like', '..']",0.0,0.0
"['you', 'crazy', 'as', 'hell', ""we'll"", 'give', 'yall', 'patrick', 'chung', 'for', 'marshawn', 'lynch']",-0.6,0.9
['i'],0.0,0.0
"['when', 'you', 'want', 'to', 'be', 'marshawn', 'lynch', 'so', 'bad']",-0.6999999999999998,0.6666666666666666
"['they', 'did', 'marshawn', 'lynch', 'dirty']",-0.6,0.8
"['no', '.', 'they', 'had', 'marshawn', 'lynch', 'in', 'the', 'backfield', '.', 'not', 'running', 'in', 'that', 'situation', 'is', 'insane', '..', 'i', 'think', 'they', ""didn't"", 'want', 'lynch', 'to', 'be', 'mvp']",0.0,0.0
"['""', 'marshawn', 'lynch', '""', 'finally', 'responds', 'to', 'bad', 'supebowl', 'call', 'and', 'not', 'getting', 'the', 'ball', '!', '!', ':', '""', 'marshawn', 'lynch', '""', 'finally', 'r', '...']",-0.3333333333333333,0.8888888888888888
"['just', 'heard', 'on', 'around', 'the', 'horn', 'that', 'marshawn', 'lynch', ""didn't"", 'shower', 'after', 'the', 'game', '.', 'has', 'anyone', 'else', 'heard', 'that', '?']",-0.4,0.4
[],0.0,0.0
"['check', 'it', ':', 'why', ""didn't"", 'they', 'though', '?']",0.0,0.0
"['hanging', 'out', 'with', 'my', 'boy', 'beastmode', 'at', 'the', 'airport', '!', 'lol']",0.8,0.7
"['wm', 'thought-marshawn', 'lynch', '(', 'not', 'under', 'nfl', 'contract', 'now', ')', 'find', 'another', 'nfl', 'guy', 'in', 'same', 'situation', 'and', 'put', 'them', 'in', 'tag', 'w', 'exp', 'perf', 'lk', 'drod']",0.0,0.125
"['report', ':', 'anonymous', 'player', 'ponders', 'anti', '-', 'conspiracy', 'via']",0.0,0.0
"[':', 'marshawn', 'lynch', 'ran', 'the', 'ball', 'times', 'from', '-', 'yard', 'line', 'during', 'regular', 'season', '.', 'he', 'only', 'scored', 'once', '.']",0.0,0.5384615384615384
"['seahawks', 'offer', 'marshawn', 'lynch', 'huge', 'contract', 'extension']",0.4000000000000001,0.9
"['marshawn', 'lynch', 'gives', 'a', 'real', 'answer', 'and', 'takes', 'the', 'high', 'road', 'via']",0.18,0.42
"['my', 'mom', 'has', 'met', 'marshawn', 'lynch', 'several', 'times', ',', 'and', 'he', 'really', 'is', 'a', 'man', 'of', 'few', 'words', '.', 'i', 'respect', 'him', 'for', 'his', '""', 'disobedience', '""', 'with', 'the', 'media', '.']",0.0,0.10000000000000002
"['groundhog', 'day', 'is', 'almost', 'as', 'dumb', 'as', 'not', 'giving', 'the', 'ball', 'to', 'marshawn', 'lynch', 'when', ""you're"", 'on', 'the', 'yard', 'line', 'with', 'the', 'super', 'bowl', 'on', 'the', 'line']",-0.020833333333333343,0.5833333333333333
"['had', 'that', 'family', 'guy', 'logic', 'on', 'that', 'pass', 'last', 'night', 'tho', ""'""]",0.0,0.06666666666666667
"['""', ':', 'russel', 'wilson', 'in', 'the', 'locker', 'room', 'looking', 'at', 'marshawn', 'lynch', 'like', '...', '""']",0.0,0.0
"['dr', '.', 'gary', 'rothfeld', 'pete', 'carroll', ',', 'marshawn', 'lynch', 'and', 'the', 'hollywood', 'ending', 'that', 'never', 'was', '-', 'm', '...', 'celeb', 'dermatologist']",0.0,0.0
"['hope', 'marshawn', 'lynch', 'goes', 'to', 'a', 'team', 'where', 'the', 'coach', 'has', 'half', 'a', 'brain', 'n', 'da', 'qb', 'can', 'complete', 'a', 'yard', 'pass', '...', 'still', 'smh']",-0.033333333333333326,0.2833333333333333
"['report', ':', 'anonymous', 'seahawks', 'player', 'ponders', 'anti-marshawn', 'lynch', 'conspiracy', 'via']",0.0,0.0
"['why', 'coach', ""wouldn't"", 'give', 'it', 'to', '?', '?', 'all', 'the', 'way', 'back', 'to', '...']",0.0,0.0
"['when', 'they', 'ask', 'about', 'that', 'pass', 'he', 'caught', '...']",0.0,0.0
"[':', 'marshawn', 'lynch', 'on', 'why', 'he', ""doesn't"", 'like', 'talking', 'to', 'the', 'media', 'crazy', 'humble']",-0.4,0.65
"['why', ""wouldn't"", 'you', 'give', 'the', 'ball', '?', '!', '?', 'wtf', 'offensive', 'coordinator', '...']",-0.5,1.0
"['senior', 'quote', ':', '""', ""i'm"", 'here', 'so', 'i', ""won't"", 'get', 'fined', '""', '-', 'marshawn', 'lynch']",0.0,0.0
"['key', '&', 'peele', 'super', 'bowl', 'special', '-', 'marshawn', 'lynch', 'and', 'richard', ""sherman's"", 'jo', '...', ':', 'via']",0.23015873015873015,0.746031746031746
"['sorry', 'ed', ',', 'i', 'usually', 'agree', 'with', 'u', '.', 'in', 'this', 'though', ',', 'i', 'think', ""didn't"", 'want', 'to', 'be', 'the', 'hero', '.']",-0.375,0.625
"['marshawn', 'lynch', 'should', 'come', 'to', 'philly', 'we', 'fersure', 'would', 'hand', 'him', 'the', 'ball', 'inside', 'the', 'yard', 'line']",0.0,0.0
"['marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', '""', 'mortal', 'kombat', 'x', '""', 'with', 'conan', ""o'brien""]",0.0,0.0
"['shit', 'white', 'ppl', 'say', 'right', 'before', 'they', 'do', 'something', 'crazy', '""', 'you', 'do', 'not', 'pass', 'when', 'you', 'have', 'marshawn', 'lynch', '""']",-0.12857142857142856,0.5589285714285714
"['just', 'in', '...', 'its', 'official', '...', ""i'm"", 'a', 'beast', '!']",0.0,0.0
"['i', 'love', 'that', 'the', 'nfl', 'has', 'gone', 'full-on', 'fifa', 'with', 'this', 'marshawn', 'lynch', 'conspiracy', '.', ""you're"", 'not', 'alone', 'anymore', ',', 'brazil', '!']",0.625,0.6
"['guy', ',', 'i', 'understand', 'what', ""you're"", 'trying', 'to', 'say', 'but', 'again', 'marshawn', 'lynch', 'from', 'the', 'come', 'on', '.']",0.0,0.0
"[':', 'was', 'marshawn', 'lynchs', 'one-line', 'press', 'conference', 'brilliant', 'or', 'botched', '?']",0.9,1.0
"['the', 'imprisoned', 'father', 'missing', 'from', 'marshawn', 'lynchs', 'life', '.']",-0.2,0.05
"['not', 'connecting', 'w', '/', 'your', 'is', 'like', 'throwing', 'the', 'ball', 'on', 'the', 'yd', 'line', 'w', '/', 'marshawn', 'lynch', 'in', 'the', 'backfield']",0.0,0.0
"[':', 'exclusive', ':', 'marshawn', ""lynch's"", 'reaction', '{', 'video', '}', 'hahahahaha']",0.2,0.6
[],0.0,0.0
"['no', 'way', 'they', 'could', 'have', 'richard', 'sherman', 'and', 'marshawn', 'lynch', 'on', 'the', 'super', 'bowl', 'cameras']",0.3333333333333333,0.6666666666666666
"['marshawn', ""lynch's"", 'performance', 'during', 'season', 'justifies', 'a', '...']",0.0,0.0
"['how', 'you', 'got', 'the', 'marshawn', 'lynch', 'background']",0.0,0.0
"['marshawn', ""lynch's"", 'reaction', '{', 'video', '}', '""']",0.0,0.0
"[':', 'marshawn', 'lynch', 'had', 'rushes', 'from', 'the', '-', 'yard', 'line', 'this', 'season', '.', 'he', 'scored', 'just', 'once', '""']",0.0,0.0
"['that', 'was', 'the', 'worst', 'call', 'that', 'i', 'have', 'ever', 'seen', '!', 'you', 'have', 'marshawn', 'lynch', 'and', 'you', 'pass', '?', '?', '?', 'wtf']",-0.75,1.0
"['and', 'richard', 'sherman', '/', 'marshawn', 'lynch', '.']",0.0,0.0
"['fell', 'out', 'of', 'my', 'chair', 'getting', 'lynch', 'r2', 'in', ""'"", '14', 'draft', '""', ':', 'rb', 'sleepers', ':', 'marshawn', 'lynch', 'impact', '""']",0.0,0.0
"['>', '>', '>', 'marshawn', 'lynch']",0.0,0.0
"['patriots', 'start', 'the', 'super', 'bowl', 'with', 'the', 'ball', 'seattle', 'se']",0.3333333333333333,0.6666666666666666
"['seahawks', 'player', 'blames', 'crazy', 'super', 'bowl', 'loss', 'on', 'anti-marshawn', 'lynch', 'conspiracy', 'via', '/', 'wow', 'hard', 'to', 'believe']",-0.18611111111111112,0.7027777777777778
"['""', ':', 'cockiest', 'td', 'celebration', 'by', 'marshawn', 'lynch', '""', 'no', '...', 'this', 'is', 'cause', 'he', 'got', 'fined', 'for', 'celebrating', 'before']",0.0,0.0
"['i', 'liked', 'a', 'video', 'key', '&', 'peele', 'super', 'bowl', 'special', '-', 'marshawn', 'lynch', 'and', 'richard', ""sherman's"", 'joint', 'press']",0.32261904761904764,0.7595238095238095
"['this', '.', 'rt', ':', 'this', 'is', 'honestly', 'the', 'st', 'week', 'ive', 'ever', 'heard', 'people', 'refer', 'to', 'marshawn', 'lynch', 'as', 'the', 'best', 'rb', 'in', 'football']",0.8,0.6
"['rt', ':', 'pete', 'carroll', 'refused', 'to', 'let', 'marshawn', 'lynch', 'be', 'the', 'hero.nope', 'he', 'wanted', 'the', '(', 'cont', ')']",0.0,0.0
"['watching', 'the', '.', 'just', 'watched', 'lose', 'a', 'yard', 'on', 'rd', 'and', 'in', 'the', 'rd', 'qtr', '.', 'hmmm', '.']",0.0,0.0
"['winnrs', '&', 'losrs', 'from', 'supr', 'bowl', 'sunday']",0.0,0.0
"['pete', 'carroll', 'refused', 'to', 'let', 'marshawn', 'lynch', 'be', 'the', 'hero.nope', 'he', 'wanted', 'the', 'teachers', 'pet', 'russell', 'to', 'win', 'it', '.', 'i', 'will', 'never', 'forgive']",0.8,0.4
"['he', 'said', 'marshawn', 'lynch', 'could', 'win', 'two', 'staring', 'contests', 'at', 'the', 'same', 'time']",0.4,0.2625
"['marshawn', 'lynch', 'superbowl', 'interview', '(', 'parody', ')', '""', 'i', 'only', 'posted', 'this', 'so', 'i', 'wouldnt', 'get', 'fined', '""']",0.0,1.0
"['how', 'you', 'doing', 'too', 'bad', 'your', 'coach', 'wanted', 'to', 'win', 'the', 'mvp', 'instead', 'of', 'marshawn', 'lynch', '.', 'kiss', '.']",0.0500000000000001,0.5333333333333333
"['marshawn', 'lynch', 'makes', 'media', 'day', 'appearance', ',', 'lasts', 'about', 'as', 'long', 'as', 'a', 'virgin', 'inside', 'kate', 'upton', '.']",-0.05,0.4
"['i', 'did', 'not', 'know', 'that', 'snoop', 'dog', 'was', 'cousins', 'with', 'marshawn', 'lynch', '.', 'learn', 'something', 'new', 'every', 'day', '.', 'snoop', 'has', 'a', 'lot', 'of', 'cousins', '.']",0.13636363636363635,0.45454545454545453
"['""', 'marshawn', 'lynch', 'voice', '.', '""', 'thanks', 'for', 'asking', '.', 'i', 'appreciate', 'it', '.']",0.2,0.2
"['-', 'seahawks', 'must', 'extend', 'marshawn', 'lynch', ',', 'but', ""can't"", 'make', 'him', 'a', 'salary-cap', 'anchor', ':']",0.0,0.0
"['if', 'i', 'was', 'marshawn', 'lynch', 'i', 'would', 'go', 'back', 'home', 'to', 'the', 'oakland', 'raiders', 'to', 'bring', 'the', 'pride', 'back', 'to', 'his', 'hometown', 'oakland']",0.0,0.0
"['marshawn', 'lynch', 'got', 'the', 'mortal', 'combat', 'x', 'trophy', 'and', 'rob', 'gronkowski', 'got', 'the', 'super', 'bowl', 'trophy']",0.3333333333333333,0.6666666666666666
"['mortal', 'kombat', 'xs', 'fatalities', 'are', 'too', 'much', 'for', 'conan', 'obrien', 'and', 'marshawn', 'lynch']",0.2,0.2
"['i', 'added', 'a', 'video', 'to', 'a', 'playlist', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', '""', 'mortal', 'kombat', 'x', '""', 'with', 'conan']",0.0,0.0
"['i', 'liked', 'a', 'video', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', '""', 'mortal', 'kombat', 'x', '""', 'with', 'conan', ""o'brien""]",0.6,0.8
"['yard', 'with', 'marshawn', 'lynch']",0.0,0.0
"['video', ':', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', 'mortal', 'kombat', 'x', 'with', 'conan', 'obrien', '(', 'video', ')']",0.0,0.0
"['i', 'liked', 'a', 'video', 'key', '&', 'peele', 'super', 'bowl', 'special', '-', 'marshawn', 'lynch', 'and', 'richard', ""sherman's"", 'joint', 'press']",0.32261904761904764,0.7595238095238095
"[""i'm"", 'not', 'good', 'at', 'photoshop', 'but', 'we', 'thought', 'of', 'this', 'last', 'night', '.']",-0.175,0.33333333333333337
"['lost', 'bc', 'they', 'didnt', 'want', 'to', 'win', 'mvp', '&', 'hoist']",0.8,0.4
"['key', '&', 'peele', 'give', 'us', 'the', 'richard', 'sherman', 'and', 'marshawn', 'lynch', 'pre', '...', 'via']",0.0,1.0
"['yall', 'hate', 'because', 'he', ""won't"", 'play', 'puppet', 'for', 'these', 'endorsements', ',', 'etc', '.', 'sorry', ""he's"", 'not', 'a', 'coon', '.', 'too', 'smart', 'for', 'that', '.']",-0.36190476190476195,0.8476190476190476
"['marshawn', 'lynch', 'makes', 'me', 'want', 'to', 'start', 'watching', 'football', '...', 'probably', ""won't"", 'though', '.', 'i', 'just', ""don't"", 'got', 'the', 'time', 'to', 'be', 'honest', '.']",0.6,0.9
"['every', 'time', 'i', 'think', 'about', 'how', 'crappy', 'today', 'is', 'i', 'just', 'think', 'about', 'how', 'my', 'day', ""can't"", 'be', 'worse', 'than', 'marshawn', ""lynch's"", 'was', 'yesterday']",-0.4,0.6
"['is', 'to', ',', 'as', 'is', 'to', '.']",0.0,0.0
"['hey', 'remember', 'when', 'pete', 'carroll', 'decided', 'to', 'throw', 'the', 'ball', 'on', 'nd', '&', 'goal', 'instead', 'of', 'running', 'it', 'with', 'marshawn', 'lynch', 'and', 'sealing', 'a', 'championship']",0.0,0.0
"['budweiser', 'wisely', 'went', 'all', 'in', 'on', 'a', 'puppy', '.', 'and', 'it', 'worked', '.', 'the', 'puppy', 'is', 'marshawn', 'lynch', 'w', '/', 'the', 'ball', 'on', 'nd', '-', '4th', 'down', '.', 'pete', 'carroll', 'is', 'the', 'farmer', '.']",0.2722222222222222,0.5944444444444444
"['hours', 'late', 'i', 'know', 'but', 'come', 'on', 'russell', 'wilson', ',', 'why', ""didn't"", 'you', 'just', 'give', 'the', 'ball', 'to', 'marshawn', 'lynch', '!', '?', '!', '?']",-0.46875,0.6
"['marshawn', 'lynch', ""doesn't"", 'want', 'to', 'see', 'your', 'cameras', 'via']",0.0,0.0
"['i', 'need', 'me', 'a', 'man', 'like', 'marshawn', 'lynch']",0.0,0.0
"['i', 'cried', ':', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', '""', 'mortal', 'kombat', 'x', '""', 'with', 'conan', ""o'brien"", ':', 'via']",0.0,0.0
"['the', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'thing', 'on', 'conan', 'was', 'hilarious']",0.5,1.0
"['jamie', 'foxx', 'does', 'marshawn', 'lynch', ':', 'via']",0.0,0.0
"['could', 'it', 'be', 'the', 'seahawks', ""didn't"", 'want', 'lynch', 'to', 'score', 'the', 'game', 'winning', 'touchdown', '!', '!', 'contract', 'year']",0.190625,0.575
"['""', ':', 'marshawn', 'lynch', 'had', 'carries', 'from', 'the', '-', 'yard', 'line', 'this', 'season', '.', 'he', 'scored', 'once', '.', '""']",0.0,0.0
"['marshawn', ""lynch's"", 'elevation', 'training', 'mask', 'is', 'the', 'sickest', ',', 'smartest', 'piece', 'of', 'sports', 'equipment', ""i've"", 'ever', 'seen', '.', 'i', 'will', 'own', 'one', '.']",0.6,1.0
"['pete', 'carroll', ',', 'marshawn', 'lynch', 'and', 'the', 'hollywood', 'ending', 'that', 'never', 'was']",0.0,0.0
"['marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', 'mortal', 'kombat', 'x', 'on', 'clueless', 'gamers', 'via']",0.0,0.0
"['pfz', 'history', 'shows', 'marshawn', 'lynch', 'struggled', 'from', 'the', 'one', 'yard', 'line', 'in']",0.0,0.0
"[':', 'marshawn', 'lynch', 'be', 'like', '..']",0.0,0.0
"[':', 'the', ""would've"", 'gave', 'marshawn', 'lynch', 'the', 'ball', 'on', 'that', 'play', '.', 'come', 'home', '.', 'they', 'just', 'offered', 'him', '$', '10m', '.', 'give', 'it', 'up']",0.0,0.0
"[""i'm"", 'not', 'really', 'buying', 'the', 'seahawks', 'really', 'want', 'marshawn', 'lynch', 'back', '.', 'i', 'think', ""he's"", 'going', 'to', 'leave', 'that', 'organization']",0.03333333333333333,0.13333333333333333
"['but', 'there', 'was', 'this', 'guy', 'name', 'marshawn', 'lynch', 'in', 'the', 'backfield']",0.0,0.0
"['most', ""rb's"", 'would', 'be', 'upset', 'about', 'not', 'getting', 'the', 'ball', 'when', 'the', 'game', 'was', 'on', 'the', 'line', '.', 'marshawn', 'lynch', '?', '""', 'football', 'is', 'a', 'team', 'sport', '""']",0.04999999999999999,0.45
"['when', 'marshawn', 'lynch', 'shows', 'up', 'to', 'pete', 'carroll', 'office', 'with', 'a', 'gun']",0.0,0.0
"[""there's"", 'a', 'marshawn', 'lynch', 'super', 'bowl', 'conspiracy', 'floating', 'around']",0.3333333333333333,0.6666666666666666
"['ray', 'lewis', 'may', 'argue', 'conspiracy', 'theory', '&', ""didn't"", 'want', 'marshawn', 'lynch', 'as', 'sb', 'mvp', 'has', 'a', 'few', 'holes']",-0.2,0.1
"['marshawn', 'lynch', 'in', 'the', 'locker', 'room']",0.0,0.0
"['i', 'love', 'marshawn', 'lynch']",0.5,0.6
"['i', 'personally', 'fux', 'wit', 'marshawn', 'lynch', '.', 'i', 'love', 'what', 'he', 'does', 'with', 'the', 'media', '.', 'journalists', 'are', 'just', 'nosey', 'anyway', '.']",0.25,0.44999999999999996
"['quit', 'kissing', 'butt', ',', 'without', 'a', 'doubt', 'on', 'the', 'goal', 'line', 'with', 'a', 'to', 'was', 'the', 'worst', 'call', 'ever', 'is', 'automatic', 'for', 'a', 'yard']",-1.0,1.0
"['my', 'friend', 'got', 'marshawn', 'lynch', 'elite', 'three', 'times', 'while', 'opening', 'pro', 'packs', '..']",0.0,0.0
"['i', 'love', 'fucking', 'your', 'pussy', 'with', 'my', 'inch', '.', 'im', 'the', 'go-to', 'man', 'girllll', 'marshawn', 'lynch', '.']",-0.04999999999999999,0.7
"['marshawn', 'lynch', ""doesn't"", 'blame', 'pete', 'carroll', ',', 'russell', 'wilson', 'for', 'super', 'bowl', 'play', 'call', '.']",0.3333333333333333,0.6666666666666666
"[""i'm"", 'dead', 'marshawn', 'lynch', 'and', 'rob', 'gronkowski', 'play', '""', 'mortal', 'kombat', 'x', '""', 'with', 'conan', ""o'brien""]",-0.2,0.4
"['idk', 'why', 'but', 'i', 'always', 'feel', 'like', 'marshawn', 'lynch', 'when', ""i'm"", 'running', 'through', 'the', 'snow', 'lmaoo']",0.0,0.0
"[""there's"", 'a', 'marshawn', 'lynch', 'super', 'bowl', 'conspiracy', 'floating', 'around']",0.3333333333333333,0.6666666666666666
"[':', 'marshawn', 'lynch', 'pushes', 'cameras', 'away', 'after', 'the', 'super', 'bowl', 'shocking', '.', 'not', '.', 'at', '.', 'all', '.']",-0.33333333333333337,0.8333333333333333
"['great', 'read', '!', '!', '!', 'theres', 'a', 'marshawn', 'lynch', 'super', 'bowl', 'conspiracy', 'floating', 'around']",0.6666666666666666,0.7083333333333333
"['kind', 'of', 'believing', 'the', 'theory', 'that', 'seahawks', 'passed', 'on', 'last', 'play', 'to', 'try', 'to', 'make', 'russell', 'wilson', 'the', 'hero', 'instead', 'of', 'marshawn', 'lynch', '.']",0.3,0.48333333333333334
"['whenever', 'someone', 'gives', 'me', 'one', 'word', 'answers', ""i'll"", 'just', 'change', 'their', 'name', 'to', 'marshawn', 'lynch']",0.0,0.0
"['trust', 'the', 'nfl', 'to', 'care', 'about', 'marshawn', 'lynch', 'wearing', 'a', 'beast', 'mode', 'hat', 'and', 'not', 'about', 'the', 'damage', 'the', 'sport', 'is', 'causing', 'in', 'his', 'head', '.']",0.0,0.0
"['what', 'was', 'your', 'reaction', 'when', 'the', 'seahawks', 'passed', 'the', 'ball', 'instead', 'of', 'running', 'it', 'with', 'marshawn', 'lynch', '?']",0.0,0.0
"['marshawn', 'lynch', 'for', 'all', 'time', 'from', 'the', 'yard', 'line', '.', 'passing', 'was', 'ridiculous', 'why', '?']",-0.3333333333333333,1.0
"['marshawn', 'lynch', 'is', 'not', 'a', 'distraction', '.', 'doug', 'baldwins', 'attitude', 'is', 'much', 'worse', '.']",-0.4,0.6
"['truth', '=', 'pete', 'carroll', 'caved', 'pressures', 'from', 'disney', '/', 'abc', '/', 'nfl', 'to', 'keep', 'marshawn', 'lynch', 'from', 'becoming', 'obvious', 'sb49', 'mvp']",0.225,0.675
"['i', 'didnt', 'run', 'so', 'i', 'wouldnt', 'get', 'fined', '.', '-', 'marshawn', 'lynch']",0.0,0.0
"['u', 'have', 'marshawn', 'lynch', ',', 'give', 'him', 'the', 'football']",0.0,0.0
"[':', 'biscuits', '&', 'amp', ';', 'gravy', '-', 'marshawn', 'lynch', 'gets', 'right', 'to', 'what', 'matters', '.', '-', '&', 'gt', ';']",0.2857142857142857,0.5357142857142857
"['rb', 'sleepers', ':', 'marshawn', 'lynch', 'impact']",0.0,0.0
"[':', 'marshawn', 'lynch', 'had', 'rushes', 'from', 'the', '-', 'yard', 'line', 'this', 'season', '.', 'he', 'scored', 'just', 'once', 'should', 'of', 'ran', 'it']",0.0,0.0
"['apparently', ',', 'in', 'the', 'end', ',', 'at', 'the', 'goal', 'line', ',', 'was', 'just', 'there', 'so', 'he', ""wouldn't"", 'get', 'fined', '.']",0.05,0.35
"['marshawn', 'lynch', 'is', 'too', 'funny', 'man']",0.25,1.0
"['when', 'marshawn', 'lynch', 'has', 'this', 'reaction', ',', 'you', 'know', 'something', 'went', 'wrong', '...']",-0.5,0.9
"['truth', '=', 'pete', 'carroll', 'caved', 'pressures', 'from', 'disney', '/', 'abc', '/', 'nfl', 'to', 'keep', 'marshawn', 'lynch', 'from', 'becoming', 'obvious', 'sb49', 'mvp']",0.225,0.675
"['disrespected', '.', 'this', 'man', 'is', 'legit', '!', 'marshawn', 'explore', 'your', 'options', '.', 'like', 'c', 'u', 'n']",0.0,0.0
"[':', 'marshawn', 'lynch', 'be', 'like', '...']",0.0,0.0
"['marshawn', ""lynch's"", 'thoughts', 'on', 'the', 'last', 'play', '.', '""', ""i'm"", 'just', 'lining', 'up', 'so', 'i', ""won't"", 'get', 'fined', '.', '""']",0.0,0.06666666666666667
"['""', ':', 'pushes', 'cameras', 'away', 'after', 'the', 'super', 'bowl', '""', '..']",0.3333333333333333,0.6666666666666666
"['theres', 'a', 'marshawn', 'lynch', 'super', 'bowl', 'conspiracy', 'floating', 'around']",0.3333333333333333,0.6666666666666666
"['marshawn', 'lynch', 'quote', 'of', 'the', 'day', ':', '""', ""i'm"", 'just', 'here', 'so', 'i', ""don't"", 'carry', 'the', 'ball', 'lined', 'up', 'at', 'the', 'yard', 'line', '""', '.']",0.0,0.0
"['fast', 'and', 'furious', 'super', 'trailer', '(', 'official', '):']",0.26666666666666666,0.6333333333333333
"['marshawn', 'lynch', 'last', 'night']",0.0,0.06666666666666667
"['marshawn', 'lynch', 'got', 'these', 'reporters', 'heated', '""', 'you', 'know', 'why', ""i'm"", 'here', '""', '|', 'new', 'video', 'via']",0.13636363636363635,0.45454545454545453
"[':', 'marshawn', 'lynch', 'ran', 'the', 'ball', 'times', 'from', '-', 'yard', 'line', 'during', 'regular', 'season', '.', 'he', 'only', 'scored', 'once', '.']",0.0,0.5384615384615384
"['marshawn', 'lynch']",0.0,0.0
"['key', '&', 'peele', 'super', 'bowl', 'special', '-', 'marshawn', 'lynch', 'and', 'richard', ""sherman's"", 'joint', 'press', 'conference', '~', '~', 'biscuits', 'and', 'gravy']",0.23015873015873015,0.746031746031746
"['""', ':', 'when', 'marshawn', 'lynch', 'catches', 'pete', 'caroll', 'in', 'the', 'parking', 'lot', 'tonight', '...', '""', 'lmfao']",0.0,0.0
"['truth', '=', 'pete', 'carroll', 'caved', 'pressures', 'from', 'disney', '/', 'abc', '/', 'nfl', 'to', 'keep', 'marshawn', 'lynch', 'from', 'becoming', 'obvious', 'sb49', 'mvp']",0.225,0.675
"['bc', ""he's"", 'definitely', 'not', '.', 'rt', ':', 'this', 'is', 'honestly', 'the', 'st', 'week', 'ive', 'heard', 'people', 'refer', 'to', 'marshawn', 'lynch', 'as', 'the', 'best', 'rb', 'in', 'football']",0.5333333333333333,0.5666666666666667
"['marshawn', 'lynch', 'gives', 'a', 'real', 'answer', 'and', 'takes', 'the', 'high', 'road', 'via']",0.18,0.42
"['all', 'marshawn', 'lynch', 'tweets', 'savage', 'asf']",0.0,0.0
"[':', 'marshawn', 'lynch', 'ran', 'the', 'ball', 'times', 'from', '-', 'yard', 'line', 'during', 'regular', 'season', '.', 'he', 'only', 'scored', 'once', '.']",0.0,0.5384615384615384
"['""', ':', 'emmanuel', '&', 'phillip', 'hudson', '-', 'marshawn', 'lynch', 'parody', 'pt', '.', '""']",0.0,0.0
"['for', 'those', 'who', 'hate', 'on', 'marshawn', ""lynch's"", 'anti', '-', 'media', 'semantics', '..', 'please', 'give', 'him', 'credit', 'for', 'the', 'best', 'quote', 'at', 'the', 'worst', 'time', 'all', 'season', '..']",-0.26666666666666666,0.7333333333333334
"[':', 'marshawn', 'lynch', 'be', 'like', '..']",0.0,0.0
"['so', 'will', 'the', 'pats', 'take', 'marshawn', 'lynch', 'next', 'year', '?', 'lmao', 'that', 'would', 'be', 'fucking', 'priceless', '.']",0.5333333333333333,0.6666666666666666
"['apparently', 'pete', 'carroll', ""didn't"", 'know', 'why', 'marshawn', 'lynch', 'was', 'there', '.']",0.05,0.35
"['marshawn', 'lynch', 'on', 'not', 'getting', 'ball', ':', ""'"", 'football', 'is', 'a', 'team', 'sport', ""'"", 'via']",0.0,0.0
"['i', 'guess', 'marshawn', 'lynch', 'is', 'reading', 'to', 'speak', 'now', '.']",0.0,0.0
"['marshawn', 'lynch']",0.0,0.0
"['no', 'matter', 'what', 'you', 'think', 'of', 'marshawn', 'lynch', 'his', 'answer', 'about', 'not', 'getting', 'the', 'ball', 'at', 'the', 'end', 'is', 'true', 'professionalism']",0.35,0.65
"[':', 'russel', 'wilson', 'in', 'the', 'locker', 'room', 'looking', 'at', 'marshawn', 'lynch', 'like', '...', 'this', 'nigga', 'terrio', 'at', 'popeyes']",0.0,0.0
